"subject","competence","code","cycle","text"
"BS","BS.4.B.1","BS.4.B.1.1a","1","können Gegenstände annehmen und wegspielen (z.B. aufwerfen, zuwerfen, aufspielen, fangen).
"
"BS","BS.4.B.1","BS.4.B.1.1b","1","können im Laufen einen Ball oder ein anderes Spielobjekt annehmen und wegspielen (mit Hand, Fuss, Schläger, Stock).
"
"BS","BS.4.B.1","BS.4.B.1.1c","1,2a","können in Spielsituationen (z.B. Schnappball, Schnurball) in kleinen Gruppen den Ball oder das Spielobjekt im Spiel halten (z.B. zuspielen und annehmen).
"
"BS","BS.4.B.1","BS.4.B.1.1d","2a","können in kleinen Teamspielen den Ball oder das Spielobjekt annehmen und abspielen (z.B. Linienball, Wandball, Königsball, GOBA).
"
"BS","BS.4.B.1","BS.4.B.1.1e","2b,3a","können in vereinfachten Sportspielen (z.B. bzgl. Regeln, Team- und Feldgrösse) den Ball oder das Spielobjekt annehmen und abspielen.
"
"BS","BS.4.B.1","BS.4.B.1.1f","3a","können in Sportspielen den Ball oder das Spielobjekt situationsgerecht annehmen und abspielen (z.B. Basketball, Handball, Fussball, Unihockey, Volleyball, Badminton, Ultimate).
"
"BS","BS.4.B.1","BS.4.B.1.2a","1","können den Ball oder das Spielobjekt führen (z.B. mit Hand, Fuss, Stock).
"
"BS","BS.4.B.1","BS.4.B.1.2b","1,2a","können den Ball oder das Spielobjekt nebeneinander führen (z.B. mehrere Spieler führen den Ball im gleichen Feld).
"
"BS","BS.4.B.1","BS.4.B.1.2c","2a","können den Ball oder das Spielobjekt in kleinen Spielen führen.
"
"BS","BS.4.B.1","BS.4.B.1.2d","3a","können den Ball oder das Spielobjekt in Sportspielen kontrolliert führen.
"
"BS","BS.4.B.1","BS.4.B.1.2e","3bo","können den Ball oder das Spielobjekt dribbeln und dabei Täuschungen einsetzen.
"
"BS","BS.4.B.1","BS.4.B.1.3a","1","können aus dem Stand ein Ziel treffen (z.B. Rollmops, Wurfstationen).
"
"BS","BS.4.B.1","BS.4.B.1.3b","1,2a","können aus dem Lauf ein Ziel treffen.
"
"BS","BS.4.B.1","BS.4.B.1.3c","2a","können im Spiel ein Ziel treffen.
"
"BS","BS.4.B.1","BS.4.B.1.3d","3a","können trotz gegnerischer Beeinflussung ein Ziel treffen.
"
"BS","BS.4.B.1","BS.4.B.1.4a","1","können Bewegungen des Mit- und Gegenspielers erkennen und darauf reagieren (z.B. zu dritt den Ball in Bewegung zuspielen).
"
"BS","BS.4.B.1","BS.4.B.1.4b","1,2a","können sich anbieten und Mitspielende sinnvoll anspielen (z.B. Schnappball).
"
"BS","BS.4.B.1","BS.4.B.1.4c","2a","können den Weg des Balls oder des Spielobjekts und den freien Raum erkennen (z.B. freilaufen, anbieten, in den freien Raum spielen).
"
"BS","BS.4.B.1","BS.4.B.1.4d","2b,3a","können sich in der Abwehr richtig positionieren (z.B. Personendeckung) und den freien Raum verteidigen.
"
"BS","BS.4.B.1","BS.4.B.1.4e","3a","können taktische Handlungsmuster in Sportspielen anwenden (z.B. Doppelpass, 2 gegen 1, sich sinnvoll positionieren).
"
"BS","BS.4.B.1","BS.4.B.1.4f","3bo","können Spielsituationen analysieren und Lösungen finden.
"
"BS","BS.4.B.1","BS.4.B.1.5a","1","können Regeln nennen.
"
"BS","BS.4.B.1","BS.4.B.1.5b","1","können Regeln einhalten.
"
"BS","BS.4.B.1","BS.4.B.1.5c","1,2a","können Regeln beim Spielen in kleinen Gruppen umsetzen.
"
"BS","BS.4.B.1","BS.4.B.1.5d","2a","können Mit- und Gegenspieler respektieren und zeitweise ohne Schiedsrichter spielen.
"
"BS","BS.4.B.1","BS.4.B.1.5e","3a","können wichtige Regeln der Sportspiele erklären, selbstständig und fair spielen.
"
"BS","BS.4.B.1","BS.4.B.1.5f","3bo","können Konflikte im Spiel bearbeiten und bewältigen.
"
"BS","BS.4.B.1","BS.4.B.1.6a","1","können eigene Emotionen wahrnehmen (z.B. Freude über einen Sieg).
"
"BS","BS.4.B.1","BS.4.B.1.6b","1","können eigene Emotionen artikulieren und Emotionen der anderen wahrnehmen (z.B. im Umgang mit Sieg und Niederlage).
"
"BS","BS.4.B.1","BS.4.B.1.6c","2a","können Emotionen unter Anleitung reflektieren (z.B. Teambildung).
"
"BS","BS.4.B.1","BS.4.B.1.6d","2b,3a","können Emotionen kontrollieren (z.B. Schiedsrichterentscheide akzeptieren).
"
"BS","BS.4.B.1","BS.4.B.1.6e","3a","können Emotionen selbstständig reflektieren (z.B. Umgang mit Aggressivität).
"
"BS","BS.4.B.1","BS.4.B.1.6f","3bo","können bewusst mit Emotionen umgehen.
"
"BS","BS.4.C.1","BS.4.C.1.1a","1,2a","können das Gegenüber gezielt aus dem Gleichgewicht bringen.
"
"BS","BS.4.C.1","BS.4.C.1.1b","2a","können Bewegungen des Gegenübers in Kampfspielen wahrnehmen und darauf reagieren.
"
"BS","BS.4.C.1","BS.4.C.1.1c","2b,3a","können rund und rückwärts abrollen, um Verletzungen zu vermeiden.
"
"BS","BS.4.C.1","BS.4.C.1.1d","3a","können Kraft und Strategie im Kampfspiel gezielt einsetzen (z.B. offensiv: das Gegenüber in Bedrängnis bringen; defensiv: sich dem Gegenüber entziehen).
"
"BS","BS.4.C.1","BS.4.C.1.2a","1","können Berührungen zulassen.
"
"BS","BS.4.C.1","BS.4.C.1.2b","1","können Stoppsignale des Gegenübers beachten und selber setzen.
"
"BS","BS.4.C.1","BS.4.C.1.2c","1,2a","können Rituale und Regeln in Kampfspielen nennen und einhalten.
"
"BS","BS.4.C.1","BS.4.C.1.2d","2a","können das Gegenüber beim Kampfspiel respektieren (z.B. tue nie jemandem weh).
"
"BS","BS.4.C.1","BS.4.C.1.2e","2b,3a","können gefährliche Aktionen nennen und verzichten auf deren Anwendung (z.B. Hebelgriffe, Würgen).
"
"BS","BS.4.C.1","BS.4.C.1.2f","3a","können ohne Schiedsrichter fair kämpfen, ohne das Gegenüber zu verletzen.
"
"BS","BS.5.1","BS.5.1.1a","1","können in einer geschützten, sicheren Umgebung auf Rollgeräten fahren (z.B. Rollbrett).
"
"BS","BS.5.1","BS.5.1.1b","1","können auf Rollgeräten Hindernisse umfahren und sicher bremsen (z.B. Trottinett).
"
"BS","BS.5.1","BS.5.1.1c","2a","können sicher mit dem Fahrrad auf der Strasse fahren (z.B. einhändig, mit kontrolliertem Tempo, Blick zurück).
"
"BS","BS.5.1","BS.5.1.1d","3a","können sich auf einem Rollgerät situationsangepasst fortbewegen (z.B. Inlineskates, Skateboard, Fahrrad).
"
"BS","BS.5.1","BS.5.1.2a","1","können in verschiedenen Körperpositionen rutschen (z.B. auf Rutschbahn).
"
"BS","BS.5.1","BS.5.1.2b","1","können mit gleitenden Geräten kontrolliert rutschen (z.B. Teppichresten, Plastiksack, Tellerschlitten).
"
"BS","BS.5.1","BS.5.1.2c","2a","können sich auf gleitenden Geräten fortbewegen (z.B. Snowboard, Ski, Schlittschuhe).
"
"BS","BS.5.1","BS.5.1.2d","2b,3a","können Kernbewegungen (Drehen, Beugen/Strecken, Kippen/Knicken) auf gleitenden Geräten ausführen.
"
"BS","BS.5.1","BS.5.1.2e","3a","können Kernbewegungen (Drehen, Beugen/Strecken, Kippen/Knicken) auf gleitenden Geräten variieren (z.B. rückwärts fahren).
"
"BS","BS.5.1","BS.5.1.3a","1","können sich bei unterschiedlicher Witterung und Bodenbeschaffenheit sicher in der Natur bewegen.
"
"BS","BS.5.1","BS.5.1.3b","1","können vorgegebene Sicherheitsregeln einhalten.
"
"BS","BS.5.1","BS.5.1.3c","1,2a","können Gefahrensituationen erkennen (z.B. Kuppen, Kreuzungen, andere Personen).
"
"BS","BS.5.1","BS.5.1.3d","2a","können ihr Leistungsvermögen realistisch einschätzen und kennen die Bedeutung der Schutzausrüstung.
"
"BS","BS.5.1","BS.5.1.3e","2b","können Richtlinien zur Sicherheit benennen und beachten (z.B. Verkehrsregeln, FISund SKUS-Regeln).
"
"BS","BS.5.1","BS.5.1.3f","2b,3a","können Gefahrensituationen beurteilen und angepasst handeln.
"
"BS","BS.5.1","BS.5.1.3g","3a","können Strategien anwenden, um Gefahrensituationen zu vermeiden und wissen, wie sie im Notfall handeln.
"
"BS","BS.5.1","BS.5.1.3h","3bo","können der Natur, den anderen und sich selbst gegenüber verantwortungsbewusst handeln.
"
"BS","BS.6.A.1","BS.6.A.1.a","1","können sich im brusttiefen Wasser frei bewegen und spielen.
"
"BS","BS.6.A.1","BS.6.A.1.b","1","können die Kernelemente Atmen, Schweben, Gleiten und Antreiben in verschiedenen Situationen anwenden.
"
"BS","BS.6.A.1","BS.6.A.1.c","1,2a","können sich eine Minute an Ort über Wasser halten (Wassersicherheitscheck WSC).
"
"BS","BS.6.A.1","BS.6.A.1.d","2a","können in frei gewählter Technik 50m schwimmen (Wassersicherheitscheck WSC).
"
"BS","BS.6.A.1","BS.6.A.1.e","2b","können die Kernbewegungen (Körperbewegung, Armzug, Beinschlag, Atmung) beim Rücken- und Brustcrawl anwenden.
"
"BS","BS.6.A.1","BS.6.A.1.f","2b,3a","können die Kernbewegungen beim Brustgleichschlag anwenden.
"
"BS","BS.6.A.1","BS.6.A.1.g","2b,3a","können wichtige Merkmale je einer Wechselschlag- und Gleichschlagtechnik nennen und auf einer Strecke von 50m anwenden.
"
"BS","BS.6.A.1","BS.6.A.1.h","3a","können in frei gewählter Technik 100m schwimmen.
"
"BS","BS.6.A.1","BS.6.A.1.i","3bo","können eine lange Strecke in freier Technik schwimmen (z.B. Schwimme dein Alter in Minuten).
"
"BS","BS.6.A.1","BS.6.A.1.j","3bo","können wichtige Merkmale verschiedener Schwimmtechniken nennen und anwenden.
"
"BS","BS.6.A.1","BS.6.A.1.k","3bo","können Techniken aus anderen Schwimmsportarten anwenden (z.B. Synchronschwimmen, Wasserball).
"
"BS","BS.6.B.1","BS.6.B.1.a","1","können fusswärts ins brusttiefe Wasser springen.
"
"BS","BS.6.B.1","BS.6.B.1.b","1","können kurze Zeit unter Wasser bleiben und dabei ausatmen.
"
"BS","BS.6.B.1","BS.6.B.1.c","1,2a","können ins tiefe Wasser springen und vollständig untertauchen.
"
"BS","BS.6.B.1","BS.6.B.1.d","1,2a","können unter Wasser die Augen offen halten und Gegenstände im brusttiefen Wasser ertauchen.
"
"BS","BS.6.B.1","BS.6.B.1.e","2a","können ins tiefe Wasser rollen (Wassersicherheitscheck WSC).
"
"BS","BS.6.B.1","BS.6.B.1.f","2b,3a","können eine kurze Strecke mit wenigen Zügen tauchen.
"
"BS","BS.6.B.1","BS.6.B.1.g","3a","können kopfwärts ins tiefe Wasser springen und tiefer als die Körpergrösse abtauchen.
"
"BS","BS.6.B.1","BS.6.B.1.h","3bo","können verschiedene Sprünge aus unterschiedlicher Höhe ausführen.
"
"BS","BS.6.B.1","BS.6.B.1.i","3bo","können beim Tauchen in die Tiefe den Druckausgleich anwenden.
"
"BS","BS.6.C.1","BS.6.C.1.1a","1","können Gefahren im, am und auf dem Wasser nennen.
"
"BS","BS.6.C.1","BS.6.C.1.1b","1","können Gefahrensituationen erkennen und die Baderegeln unter Aufsicht einhalten (z.B. Wassertiefe einschätzen).
"
"BS","BS.6.C.1","BS.6.C.1.1c","2a","können sich in Gefahrensituationen realistisch einschätzen und diese vermeiden.
"
"BS","BS.6.C.1","BS.6.C.1.1d","2b","können die Bade- und Tauchregeln einhalten (z.B. tauche nie alleine).
"
"BS","BS.6.C.1","BS.6.C.1.1e","2b,3a","können in Gefahrensituationen verantwortungsbewusst handeln.
"
"BS","BS.6.C.1","BS.6.C.1.1f","3a","können andere auf das Einhalten von Bade- und Tauchregeln aufmerksam machen.
"
"BS","BS.6.C.1","BS.6.C.1.1g","3bo","können sich selbst und anderen gegenüber verantwortungsbewusst handeln.
"
"BS","BS.6.C.1","BS.6.C.1.1h","3bo","können Ertrinkungsursachen nennen.
"
"BS","BS.6.C.1","BS.6.C.1.2a","1","können auf Anweisung Alarm auslösen.
"
"BS","BS.6.C.1","BS.6.C.1.2b","2a","erkennen, wenn eine Person in einer Notlage ist und können Alarm auslösen.
"
"BS","BS.6.C.1","BS.6.C.1.2c","3a","können Notsituationen erkennen und sinnvolle Massnahmen ergreifen.
"
"BS","BS.6.C.1","BS.6.C.1.2d","3bo","können grundlegende Techniken des Rettens (z.B. Nacken- und Nackenstirngriff) anwenden.
"
"TTG","TTG.1.A.1","TTG.1.A.1.a","1","können die Wirkung von alltäglichen Objekten wahrnehmen und mit einfachen Worten beschreiben (Zusammenspiel von Funktion, Konstruktion, Gestaltungselementen).
können technische Zusammenhänge spielerisch erfahren und mit Worten und Gesten beschreiben (z.B. schaukeln, wippen, wägen, rollen, bauen).
"
"TTG","TTG.1.A.1","TTG.1.A.1.b","2","können die Wirkung von Objekten wahrnehmen und beschreiben (Zusammenspiel von Funktion, Konstruktion, Gestaltungselementen).
erkennen, mit welchen Verfahren Objekte hergestellt wurden.
können technische Zusammenhänge erkennen und erklären (Kraftübertragung, Antrieb, Zweifadensystem der Nähmaschine).
"
"TTG","TTG.1.A.1","TTG.1.A.1.c","3","können Funktionen und Wirkung von Objekten zielgerichtet untersuchen (Zusammenspiel von Funktion, Konstruktion, Gestaltungselementen).
erkennen, mit welchen Verfahren Objekte hergestellt wurden.
können technische Zusammenhänge erkennen und erklären (Energiebereitstellung, Robotik, Overlockmaschine, Web- oder Wirkmaschine).
"
"TTG","TTG.1.B.1","TTG.1.B.1.1a","1","können über eigene Prozessschritte sprechen und diese mit Vorgehensweisen anderer vergleichen.
können vorhandene und neu erworbene Fertigkeiten und Erkenntnisse aufzeigen.
"
"TTG","TTG.1.B.1","TTG.1.B.1.1b","2","können eigene Designprozesse mit denen von anderen vergleichen, Unterschiede beschreiben und Entwicklungsmöglichkeiten formulieren.
"
"TTG","TTG.1.B.1","TTG.1.B.1.1c","3","können Designprozesse analysieren und daraus Konsequenzen für nächste Prozesse formulieren.
"
"TTG","TTG.1.B.1","TTG.1.B.1.2a","1","erzählen, ob und warum sie mit dem eigenen Produkt zufrieden sind.
können einzelne Aspekte ihres Produkts begutachten und konkrete Verbesserungen nennen.
"
"TTG","TTG.1.B.1","TTG.1.B.1.2b","2","können Erwartungen an das eigene Produkt mit dem erzielten Resultat und den Kriterien der Aufgabenstellung vergleichen und Optimierungen formulieren.
"
"TTG","TTG.1.B.1","TTG.1.B.1.2c","3","können Produkte kriterienorientiert begutachten, beurteilen und optimieren (z.B. mit professionell hergestellten Produkten vergleichen).
"
"TTG","TTG.1.B.2","TTG.1.B.2.a","1","können über den erlebten Prozess berichten und ihre Produkte zeigen (z.B. Portfolio, Lernjournal, Ausstellung).
können erste Fachbegriffe verwenden (z.B. Werkzeuge, Material, Raumbeziehungen, Form, Farbe, Oberflächenbeschaffenheit).
"
"TTG","TTG.1.B.2","TTG.1.B.2.b","2","können die Phasen des Designprozesses festhalten, veranschaulichen und die Produkte vorstellen (z.B. Portfolio, Lernjournal, Ausstellung).
kennen die Fachbegriffe der im Prozess verwendeten Werkzeuge, Maschinen, Materialien und Verfahren und können diese anwenden.
"
"TTG","TTG.1.B.2","TTG.1.B.2.c","3","können die Phasen des Designprozesses und die entwickelten Produkte nachvollziehbar dokumentieren und präsentieren (z.B. Portfolio, Lernjournal, Ausstellung).
können mit fachspezifischem Wortschatz über Prozesse und Produkte kommunizieren.
"
"TTG","TTG.2.A.1","TTG.2.A.1.a","1","können ihre Aufmerksamkeit auf ein Thema richten, Ideen sammeln und ordnen.
"
"TTG","TTG.2.A.1","TTG.2.A.1.b","2","können eine Aufgabenstellung erfassen, Ideen und Informationen sammeln und nach eigenen oder vorgegebenen Kriterien ordnen.
"
"TTG","TTG.2.A.1","TTG.2.A.1.c","3","können zu Aufgabenstellungen und zu eigenen Fragestellungen Ideen entwickeln und Informationen recherchieren, strukturieren und bewerten.
"
"TTG","TTG.2.A.2","TTG.2.A.2.a","1","können Materialien und Objekte aus ihrer Lebenswelt spielerisch und forschend erkunden und eigene Produktideen entwickeln.
können bewusst einen Aspekt der Gestaltung in ihr Vorhaben integrieren (z.B. zu Funktion, Konstruktion, Gestaltungselemente, Verfahren, Material).
"
"TTG","TTG.2.A.2","TTG.2.A.2.b","2","können zu ausgewählten Aspekten Lösungen suchen und eigene Produktideen entwickeln (z.B. Funktion, Konstruktion, Gestaltungselementen, Verfahren, Material).
können Lösungen für eigene Produktideen aus Experimentierreihen ableiten.
"
"TTG","TTG.2.A.2","TTG.2.A.2.c","3","können eigene Produktideen aufgrund selbst entwickelter Kriterien formulieren und experimentell entwickeln. Dabei berücksichtigen sie Funktion, Konstruktion, Gestaltungselemente, Verfahren, Material.
"
"TTG","TTG.2.A.3","TTG.2.A.3.a","1","können in einem Prozess angeleitete Schritte mit eigenen Ideen verbinden.
können individuelle Produkte unter vorgegebenen Bedingungen und mit Unterstützung herstellen.
"
"TTG","TTG.2.A.3","TTG.2.A.3.b","2","können die formalen, funktionalen und konstruktiven Bedingungen der Aufgabenstellung berücksichtigen und für die Planung des Prozesses verwenden (z.B. Skizze, Plan, Arbeitsablauf, Schnittmuster, Modell).
können das geplante Produkt mit punktueller Unterstützung herstellen.
"
"TTG","TTG.2.A.3","TTG.2.A.3.c","3","können unter Berücksichtigung formaler, funktionaler und konstruktiver Bedingungen
Produkte planen (z.B. Konstruktionsplan, mehrteilige Schnittmuster, Schaltschema).
können das geplante Produkt herstellen.
"
"TTG","TTG.2.B.1","TTG.2.B.1.1a","1","können Spielobjekte je nach Situation verändern und ergänzen.
"
"TTG","TTG.2.B.1","TTG.2.B.1.1b","1,2","können Figuren erfinden und gestalten (z.B. Puppen, Figuren für das Rollenspiel, Stofftiere)
können für ihre eigenen Spielideen Objekte erfinden und herstellen (z.B. Geschicklichkeitsspiel, Windspiel, Spielplan).
"
"TTG","TTG.2.B.1","TTG.2.B.1.1c","2","können Funktionen und Konstruktionen von Spiel- und Freizeitobjekten erkennen und für eigene Spielideen nutzen (z.B. Flugdrachen, technisches Spielzeug, Pausenplatzgestaltung).
"
"TTG","TTG.2.B.1","TTG.2.B.1.1d","3","können Funktions- und Konstruktionsprinzipien von Spiel- und Freizeitobjekten analysieren und für eigene Umsetzungen nutzen (z.B. Sportgerät, Skaterrampe, Flipperkasten).
"
"TTG","TTG.2.B.1","TTG.2.B.1.2a","1","können Funktionen alltäglicher und spezifischer Kleidungsstücke in ihr Spiel integrieren.
können mit Tüchern und Alttextilien spielen und experimentieren.
"
"TTG","TTG.2.B.1","TTG.2.B.1.2b","1,2","können über Funktionen von Kleidungsstücken nachdenken, diese spielerisch verändern und sich verkleiden (z.B. Schmuck, Schutz).
"
"TTG","TTG.2.B.1","TTG.2.B.1.2c","2","können Funktionen von Kleidungsstücken oder Accessoires erkennen, deuten und daraus Ideen für eigene Vorhaben ableiten.
"
"TTG","TTG.2.B.1","TTG.2.B.1.2d","2,3","können den Schritt von zweidimensionalen Schnittmustern zu dreidimensionalen Kleidungsstücken oder Accessoires nachvollziehen und unter Anleitung ausführen.
"
"TTG","TTG.2.B.1","TTG.2.B.1.2e","3","können einfache textile Konstruktionen ableiten und komplexere Konstruktionen verstehen und unter Anleitung ausführen (Schnittmuster).
können Trends und Formen von Kleidungsstücken und Accessoires erkennen und für eigene Produkte nutzen.
"
"TTG","TTG.2.B.1","TTG.2.B.1.2f","3o","können geeignete textile Konstruktionen auswählen und auf individuelle Vorhaben anpassen.
"
"TTG","TTG.2.B.1","TTG.2.B.1.3a","1","können Funktionen von Bauwerken aus ihrer Fantasie und Lebenswelt in ihr Spiel integrieren.
können Funktionen von Objekten im alltäglichen Wohnen spielerisch verwandeln.
können mit Materialien spielen und einfache Bauten konstruieren (z.B. Verpackungsmaterial, Steine, Dachlatten, Seile, Tücher).
"
"TTG","TTG.2.B.1","TTG.2.B.1.3b","1,2","können den Zusammenhang zwischen Funktion und Konstruktion von Gefässen und Behältern erkennen und in alltäglichen Situationen nutzen.
können für den Wohnbereich oder den Arbeitsplatz funktionale Objekte erfinden und mit einfachen Konstruktionen umsetzen (z.B. Sammelkiste, Bilderrahmen).
"
"TTG","TTG.2.B.1","TTG.2.B.1.3c","2","können Funktionen von stabilisierenden Elementen in Konstruktionen und Bauten erkennen und anwenden (z.B. Stütze, Verspannung, Verstrebung, Profil).
können eigene Bedürfnisse zu Einrichtungsgegenständen formulieren und ihre Ideen mit einfachen Konstruktionen unter Anleitung umsetzen (z.B. Kissen, Gefässe, Behälter).
"
"TTG","TTG.2.B.1","TTG.2.B.1.3d","2,3","können eigene Bedürfnisse zu Einrichtungsgegenständen formulieren und ihre Ideen mit einfachen Konstruktionen selbstständig umsetzen.
"
"TTG","TTG.2.B.1","TTG.2.B.1.3e","3","kennen funktionale und konstruktive Elemente des Bauens und der Raumgestaltung (z.B. Wärmedämmung, Skelett- oder Fachwerkbau, Raumteiler, Lichtobjekt).
können ausgehend von einer Analyse der Raumsituation, von Farbe und Material eigene Bedürfnisse für Produkte im Wohnbereich formulieren und umsetzen.
"
