level_code,level_text,subject_code,subject_name,subject_nick,subject_color,comptetence_code,competence_title,competence_text,cycle_code,cycle_name,cycle_ladder,cycle_optional
BS.1.C.1.1e,"können wichtige Merkmale der Wurftechnik mit 5-Schrittanlauf nennen und anwenden (z.B. Ball, Speer).
",BS,Bewegung und Sport,Sport,#fdffcc,BS.1.C.1,"Bewegung und Sport.Laufen, Springen, Werfen.Werfen"," Schülerinnen und Schüler können Gegenstände weit werfen, stossen, schleudern und kennen die leistungsbestimmenden Merkmale.",3a,7. - 8. Klasse,5,0
BS.1.C.1.1f,"können einen Gegenstand aus einer Drehung schleudern (z.B. Velopneu).
",BS,Bewegung und Sport,Sport,#fdffcc,BS.1.C.1,"Bewegung und Sport.Laufen, Springen, Werfen.Werfen"," Schülerinnen und Schüler können Gegenstände weit werfen, stossen, schleudern und kennen die leistungsbestimmenden Merkmale.",3bo,9. Klasse,6,1
BS.1.C.1.1g,"können wichtige Merkmale des Werfens und Schleuderns bei Mitschülerinnen und Mitschülern beobachten und rückmelden.
",BS,Bewegung und Sport,Sport,#fdffcc,BS.1.C.1,"Bewegung und Sport.Laufen, Springen, Werfen.Werfen"," Schülerinnen und Schüler können Gegenstände weit werfen, stossen, schleudern und kennen die leistungsbestimmenden Merkmale.",3bo,9. Klasse,6,1
BS.1.C.1.1h,"können wichtige Merkmale des Speerwerfens oder des Drehwerfens nennen und anwenden.
",BS,Bewegung und Sport,Sport,#fdffcc,BS.1.C.1,"Bewegung und Sport.Laufen, Springen, Werfen.Werfen"," Schülerinnen und Schüler können Gegenstände weit werfen, stossen, schleudern und kennen die leistungsbestimmenden Merkmale.",3bo,9. Klasse,6,1
BS.1.C.1.2a,"können einen Gegenstand mit einer Ganzkörperstreckung weit stossen (z.B. Medizinball).
",BS,Bewegung und Sport,Sport,#fdffcc,BS.1.C.1,"Bewegung und Sport.Laufen, Springen, Werfen.Werfen"," Schülerinnen und Schüler können Gegenstände weit werfen, stossen, schleudern und kennen die leistungsbestimmenden Merkmale.","2b,3a",5. - 8. Klasse,45,0
BS.1.C.1.2b,"können wichtige Merkmale der Kugelstosstechnik nennen und beim Stossen anwenden.
",BS,Bewegung und Sport,Sport,#fdffcc,BS.1.C.1,"Bewegung und Sport.Laufen, Springen, Werfen.Werfen"," Schülerinnen und Schüler können Gegenstände weit werfen, stossen, schleudern und kennen die leistungsbestimmenden Merkmale.",3a,7. - 8. Klasse,5,0
BS.1.C.1.2c,"können eine Kugel weit stossen und wichtige Merkmale bei Mitschülerinnen und Mitschülern beobachten und rückmelden.
",BS,Bewegung und Sport,Sport,#fdffcc,BS.1.C.1,"Bewegung und Sport.Laufen, Springen, Werfen.Werfen"," Schülerinnen und Schüler können Gegenstände weit werfen, stossen, schleudern und kennen die leistungsbestimmenden Merkmale.",3bo,9. Klasse,6,1
BS.2.A.1.1a,"können auf einer schmalen Unterlage balancieren (z.B. über Langbank gehen).
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.",1,Kindergarten - 2. Klasse,12,0
BS.2.A.1.1b,"können auf einer schmalen Unterlage auf verschiedene Arten balancieren (z.B. rückwärts, seitwärts, mit Drehung).
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.",1,Kindergarten - 2. Klasse,12,0
BS.2.A.1.1c,"können auf labilen Geräten balancieren (z.B. Stelzen, Wippe, Balancebrett, Pedalo).
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.","1,2a",Kindergarten - 4. Klasse,123,0
BS.2.A.1.1d,"können auf Geräten unter erschwerten Bedingungen balancieren (z.B. schmaler, labiler, höher, mit Zusatzaufgabe).
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.",2a,3. - 4. Klasse,3,0
BS.2.A.1.1e,"können eine Bewegungsfolge zum Balancieren ausführen.
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.","2b,3a",5. - 8. Klasse,45,0
BS.2.A.1.1f,"können auf schwierigen, anspruchsvollen Geräten balancieren (z.B. Slackline).
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.",3a,7. - 8. Klasse,5,0
BS.2.A.1.2a,"können auf einer schiefen Ebene rollen und drehen.
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.",1,Kindergarten - 2. Klasse,12,0
BS.2.A.1.2b,"können eine Rolle vorwärts ausführen.
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.",1,Kindergarten - 2. Klasse,12,0
BS.2.A.1.2c,"können an verschiedenen Geräten rollen und drehen (vorwärts, rückwärts, seitwärts).
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.","1,2a",Kindergarten - 4. Klasse,123,0
BS.2.A.1.2d,"können Roll- und Drehbewegungen ausführen (z.B. Rad, Drehen an den Ringen, Felgaufschwung).
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.",2a,3. - 4. Klasse,3,0
BS.2.A.1.2e,"können eine Bewegungsfolge zum Rollen-Drehen ausführen.
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.","2b,3a",5. - 8. Klasse,45,0
BS.2.A.1.2f,"können Roll- und Drehbewegungen unter erschwerten Bedingungen ausführen (z.B. Rolle vorwärts mit Minitrampolin auf den Mattentisch, Handstand abrollen).
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.",3a,7. - 8. Klasse,5,0
BS.2.A.1.2g,"können Roll- oder Drehbewegungen mit Flugphase kontrolliert ausführen (z.B. Salto vorwärts).
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.",3bo,9. Klasse,6,1
BS.2.A.1.3a,"können an und auf verschiedenen Geräten schaukeln.
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.",1,Kindergarten - 2. Klasse,12,0
BS.2.A.1.3b,"können im Schaukeln und Schwingen den Umkehrpunkt wahrnehmen (z.B. Schaukeln an den Ringen).
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.",1,Kindergarten - 2. Klasse,12,0
BS.2.A.1.3c,"können rhythmisch an den Ringen schaukeln.
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.","1,2a",Kindergarten - 4. Klasse,123,0
BS.2.A.1.3d,"können das Schaukeln und Schwingen mit Elementen ergänzen (z.B. halbe Drehung an den Ringen, Grätschsitz am Barren).
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.",2a,3. - 4. Klasse,3,0
BS.2.A.1.3e,"können eine Bewegungsfolge zum Schaukeln (z.B. an den Ringen) oder zum Schwingen (z.B. am Barren) ausführen.
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.",3a,7. - 8. Klasse,5,0
BS.2.A.1.3f,"können eine Bewegungsfolge unter erschwerten Bedingungen ausführen (z.B. synchron, zu Musik).
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.",3bo,9. Klasse,6,1
BS.2.A.1.4a,"können sich stützend und hangelnd an Geräten bewegen.
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.",1,Kindergarten - 2. Klasse,12,0
BS.2.A.1.4b,"können kontrolliert niederspringen.
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.",1,Kindergarten - 2. Klasse,12,0
BS.2.A.1.4c,"können beidbeinig vom Sprunggerät (z.B. Reutherbrett, Minitrampolin) abspringen und kontrolliert landen.
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.",1,Kindergarten - 2. Klasse,12,0
BS.2.A.1.4d,"können verschiedene Hindernisse in einer Folge stützend und kletternd bewältigen (z.B. Barren, Bock, Sprossenwand, Kasten).
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.","1,2a",Kindergarten - 4. Klasse,123,0
BS.2.A.1.4e,"können kraftvoll vom Sprunggerät abspringen, im Flug Bewegungen ausführen (z.B. Strecksprung, Grätsche) und kontrolliert landen.
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.",2a,3. - 4. Klasse,3,0
BS.2.A.1.4f,"können eine Folge von Hindernissen ökonomisch überwinden.
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.","2b,3a",5. - 8. Klasse,45,0
BS.2.A.1.4g,"können das Überwinden von Hindernissen variabel gestalten.
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.",3a,7. - 8. Klasse,5,0
BS.2.A.1.4h,"können Überkopf-Stützsprünge ausführen (z.B. Hochwende, Handstandüberschlag).
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.",3bo,9. Klasse,6,1
BS.2.A.1.5a,"können Wagnissituationen wahrnehmen und Emotionen benennen (z.B. Freude, Angst).
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.",1,Kindergarten - 2. Klasse,12,0
BS.2.A.1.5b,"können Wagnissituationen unter Anleitung reflektieren (z.B. Risiko einschätzen).
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.",1,Kindergarten - 2. Klasse,12,0
BS.2.A.1.5c,"können sich in Wagnissituationen realistisch einschätzen.
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.",2a,3. - 4. Klasse,3,0
BS.2.A.1.5d,"können in Wagnissituationen verantwortungsbewusst handeln.
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.","2b,3a",5. - 8. Klasse,45,0
BS.2.A.1.5e,"können den anderen und sich selbst gegenüber verantwortungsbewusst handeln.
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.",3a,7. - 8. Klasse,5,0
BS.2.A.1.6a,"können einander führen (z.B. mit taktilen, akustischen, visuellen Signalen).
",BS,Bewegung und Sport,Sport,#fdffcc,BS.2.A.1,"Bewegung und Sport.Laufen, Springen, Werfen.Grundbewegungen an Geräten"," Schülerinnen und Schüler können Grundbewegungen wie Balancieren, Rollen-Drehen, Schaukeln-Schwingen, Springen, Stützen und Klettern verantwortungsbewusst ausführen. Sie kennen Qualitätsmerkmale und können einander helfen und sichern.",1,Kindergarten - 2. Klasse,12,0
